item_0,item_1,item_2,item_3,item_4,item_5,item_6,time_cost
"[1, 3, 800, 1184]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002760887145996094
"[1, 576, 16, 24]","[576, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[576],0.0002613067626953125
"[2, 256, 128, 128]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009388923645019531
"[1, 256, 60, 69]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.003515481948852539
"[1, 256, 21, 12]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00037288665771484375
"[1, 2048, 26, 25]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.003263711929321289
"[1, 256, 34, 25]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002963542938232422
"[2, 256, 21, 13]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013179779052734375
"[4, 192, 14, 14]","[1280, 192, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.011931896209716797
"[4, 64, 224, 224]","[64, 64, 3, 3]",[64],"[1, 1]","[1, 1]","[1, 1]",[1],0.0005431175231933594
"[1, 128, 10, 10]","[256, 128, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0019698143005371094
"[2, 512, 42, 25]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.013031482696533203
"[8, 128, 32, 24]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0007150173187255859
"[1, 64, 200, 304]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004436969757080078
"[1, 256, 50, 80]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034089088439941406
"[2, 512, 100, 168]","[256, 512, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0010075569152832031
"[4, 144, 1, 1]","[6, 144, 1, 1]",[6],"[1, 1]","[0, 0]","[1, 1]",[1],0.00026535987854003906
"[1, 256, 200, 320]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009367465972900391
"[2, 256, 50, 70]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016617774963378906
"[48, 256, 56, 56]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.001035928726196289
"[1, 256, 200, 304]","[1600, 256, 1, 1]",[1600],"[1, 1]","[0, 0]","[1, 1]",[1],0.0024585723876953125
"[1, 256, 13, 17]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0008068084716796875
"[1, 256, 136, 100]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007731914520263672
"[2, 256, 200, 272]","[128, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00039076805114746094
"[4, 240, 1, 1]","[10, 240, 1, 1]",[10],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002682209014892578
"[1, 256, 25, 34]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003335714340209961
"[2, 64, 200, 280]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004367828369140625
"[1, 256, 7, 10]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002894401550292969
"[1, 256, 200, 304]","[1296, 256, 1, 1]",[1296],"[1, 1]","[0, 0]","[1, 1]",[1],0.0020716190338134766
"[1, 256, 13, 17]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013241767883300781
"[1, 160, 8, 12]","[960, 160, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.001062631607055664
"[1, 96, 28, 52]","[192, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0011296272277832031
"[1, 1024, 50, 56]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016636848449707031
"[1, 256, 168, 96]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002903938293457031
"[32, 256, 75, 17]","[256, 256, 9, 1]",[256],"[1, 1]","[4, 0]","[1, 1]",[1],0.004067897796630859
"[4, 96, 28, 28]","[96, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007610321044921875
"[1, 1024, 19, 19]","[1024, 1024, 1, 1]",[1024],"[1, 1]","[0, 0]","[1, 1]",[1],0.005918264389038086
"[1, 256, 50, 80]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.00027179718017578125
"[1, 64, 168, 193]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002880096435546875
"[1, 256, 202, 192]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009405612945556641
"[1, 256, 272, 200]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.00026702880859375
"[1, 512, 30, 22]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012819290161132812
"[32, 1, 32, 100]","[64, 1, 3, 3]",[64],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003414154052734375
"[1, 256, 50, 68]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002448558807373047
"[4, 736, 14, 14]","[128, 736, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0008208751678466797
"[1, 256, 200, 272]","[1600, 256, 1, 1]",[1600],"[1, 1]","[0, 0]","[1, 1]",[1],0.0024929046630859375
"[1, 3, 800, 1216]","[96, 3, 4, 4]",[96],"[4, 4]","[0, 0]","[1, 1]",[1],0.00029397010803222656
"[1, 1024, 50, 76]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017437934875488281
"[1, 256, 200, 320]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.000392913818359375
"[2, 512, 100, 168]","[256, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009491443634033203
"[1, 256, 272, 200]","[256, 256, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006346702575683594
"[2, 512, 100, 168]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005774497985839844
"[1, 256, 50, 68]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.009037971496582031
"[2, 1024, 64, 64]","[256, 1024, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012854337692260742
"[2, 256, 168, 100]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003646373748779297
"[1, 256, 208, 200]","[256, 256, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006287097930908203
"[4, 384, 28, 28]","[128, 384, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005176067352294922
"[1, 258, 26, 25]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033445358276367188
"[1, 256, 100, 136]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034341812133789062
"[1, 64, 200, 272]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004246234893798828
"[1, 256, 52, 50]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033605098724365234
"[4, 64, 56, 56]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00024318695068359375
"[2, 2048, 64, 64]","[512, 2048, 3, 3]",[False],"[1, 1]","[36, 36]","[36, 36]",[1],0.06745195388793945
"[1, 16, 160, 208]","[96, 16, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0014612674713134766
"[1, 256, 50, 76]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003139972686767578
"[4, 128, 7, 7]","[32, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00046634674072265625
"[2, 512, 100, 152]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0031516551971435547
"[1, 256, 26, 25]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033986568450927734
"[32, 256, 8, 6]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003986358642578125
"[4, 384, 14, 14]","[96, 384, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004417896270751953
"[1, 192, 28, 52]","[192, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[192],0.000225067138671875
"[2, 256, 64, 64]","[128, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0019369125366210938
"[1, 2048, 30, 22]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0031485557556152344
"[2, 512, 100, 152]","[256, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.000988006591796875
"[2, 64, 304, 200]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002288818359375
"[1, 512, 96, 120]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009412765502929688
"[1, 2048, 34, 25]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005976438522338867
"[2, 128, 100, 136]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006268024444580078
"[1, 256, 38, 25]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013897418975830078
"[2, 256, 68, 50]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003483295440673828
"[4, 256, 40, 40]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033855438232421875
"[32, 32, 16, 12]","[256, 32, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0007226467132568359
"[2, 256, 19, 13]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013284683227539062
"[1, 1024, 51, 48]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016901493072509766
"[2, 128, 128, 128]","[16, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003361701965332031
"[1, 256, 13, 19]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00030112266540527344
"[4, 896, 7, 7]","[128, 896, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009443759918212891
"[2, 256, 64, 64]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003373384475708008
"[2, 256, 21, 13]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.003405332565307617
"[1, 258, 104, 100]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003350973129272461
"[4, 96, 14, 14]","[576, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005321502685546875
"[2, 512, 64, 64]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003006458282470703
"[1, 144, 64, 96]","[24, 144, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002415180206298828
"[1, 256, 11, 6]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002849102020263672
"[2, 256, 100, 156]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003108978271484375
"[1, 256, 34, 25]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.009032964706420898
"[4, 256, 40, 40]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009815692901611328
"[1, 96, 80, 104]","[24, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00022602081298828125
"[2, 2048, 64, 64]","[512, 2048, 3, 3]",[False],"[1, 1]","[24, 24]","[24, 24]",[1],0.06637740135192871
"[1, 1024, 35, 30]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.004304170608520508
"[2, 560, 128, 128]","[512, 560, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0018808841705322266
"[32, 64, 32, 24]","[64, 64, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0005786418914794922
"[4, 3, 224, 224]","[24, 3, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.00020599365234375
"[2, 256, 13, 21]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003676414489746094
"[2, 64, 272, 200]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00028896331787109375
"[32, 3, 300, 17]","[192, 3, 1, 1]",[192],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002524852752685547
"[1, 2048, 21, 25]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.00305938720703125
"[1, 512, 100, 148]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003002643585205078
"[1, 96, 28, 52]","[96, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007259845733642578
"[1, 96, 128, 192]","[96, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[96],0.0002009868621826172
"[1, 128, 88, 76]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010638236999511719
"[1, 2048, 25, 28]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0030503273010253906
"[1, 256, 35, 30]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034406185150146484
"[4, 40, 28, 28]","[240, 40, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00026607513427734375
"[1, 256, 50, 56]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003554821014404297
"[1, 64, 200, 272]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00024008750915527344
"[2, 64, 200, 272]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00020742416381835938
"[1, 128, 101, 96]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010454654693603516
"[1, 512, 24, 30]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0059893131256103516
"[2, 512, 136, 100]","[256, 512, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0010323524475097656
"[1, 256, 13, 19]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0033807754516601562
"[8, 64, 64, 48]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00047397613525390625
"[2, 512, 25, 34]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005768299102783203
"[1, 256, 192, 336]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00039458274841308594
"[2, 512, 16, 16]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005612611770629883
"[1, 3, 768, 960]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.00025463104248046875
"[4, 116, 28, 28]","[116, 116, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002779960632324219
"[1, 512, 82, 80]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00055694580078125
"[32, 256, 6, 40]","[512, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.007018566131591797
"[1, 256, 44, 46]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003429889678955078
"[1, 768, 25, 38]","[256, 768, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0014371871948242188
"[1, 256, 50, 68]","[256, 256, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006372928619384766
"[4, 58, 56, 56]","[58, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[58],0.0002148151397705078
"[16, 128, 64, 64]","[64, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0008027553558349609
"[1, 320, 10, 13]","[1280, 320, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.002421855926513672
"[4, 116, 14, 14]","[116, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[116],0.00023055076599121094
"[1, 512, 96, 168]","[256, 512, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009725093841552734
"[1, 512, 152, 100]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009210109710693359
"[2, 256, 7, 9]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033202171325683594
"[1, 256, 38, 25]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033006668090820312
"[1, 512, 168, 96]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009396076202392578
"[1, 256, 200, 272]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002472400665283203
"[1, 256, 200, 296]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002486705780029297
"[2, 256, 25, 38]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003173351287841797
"[1, 256, 176, 181]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003838539123535156
"[1, 1024, 42, 49]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016527175903320312
"[4, 256, 14, 14]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00039005279541015625
"[2, 1024, 50, 70]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011075735092163086
"[1, 1024, 50, 74]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011006355285644531
"[2, 256, 200, 312]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009579658508300781
"[1, 128, 118, 88]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010514259338378906
"[2, 256, 50, 78]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033996105194091797
"[2, 256, 50, 76]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034520626068115234
"[1, 1024, 68, 50]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.001766204833984375
"[1, 512, 38, 38]","[16, 512, 3, 3]",[16],"[1, 1]","[1, 1]","[1, 1]",[1],0.000751495361328125
"[2, 512, 136, 100]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003061056137084961
"[1, 1024, 42, 49]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011016607284545898
"[1, 512, 69, 60]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009410381317138672
"[2, 256, 50, 70]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033278465270996094
"[1, 256, 104, 100]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003331422805786133
"[2, 768, 64, 64]","[768, 768, 3, 3]",[768],"[1, 1]","[1, 1]","[1, 1]",[1],0.0291287899017334
"[1, 256, 44, 38]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034482479095458984
"[32, 64, 48, 160]","[128, 64, 3, 3]",[128],"[1, 1]","[1, 1]","[1, 1]",[1],0.0008745193481445312
"[16, 64, 128, 128]","[2, 64, 1, 1]",[2],"[1, 1]","[0, 0]","[1, 1]",[1],0.00026798248291015625
"[32, 64, 32, 24]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0005657672882080078
"[1, 256, 200, 272]","[256, 256, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006444454193115234
"[1, 128, 100, 136]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010395050048828125
"[1, 512, 101, 96]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003088712692260742
"[48, 512, 7, 7]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005949258804321289
"[2, 1024, 64, 64]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017333030700683594
"[2, 256, 25, 38]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.00139617919921875
"[2, 256, 13, 20]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003478527069091797
"[1, 256, 7, 9]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007982254028320312
"[1, 576, 24, 26]","[576, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[576],0.00025844573974609375
"[4, 512, 20, 20]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009608268737792969
"[48, 256, 56, 56]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00039839744567871094
"[1, 512, 44, 46]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012925386428833008
"[1, 512, 100, 160]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0012030601501464844
"[1, 256, 52, 50]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034079551696777344
"[1, 128, 118, 88]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006077289581298828
"[1, 256, 200, 272]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003821849822998047
"[1, 256, 84, 48]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033528804779052734
"[4, 3, 225, 225]","[32, 3, 3, 3]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00022411346435546875
"[1, 256, 192, 336]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002853870391845703
"[1, 256, 96, 168]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033521652221679688
"[1, 256, 100, 136]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.008968114852905273
"[4, 480, 14, 14]","[112, 480, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005273818969726562
"[4, 224, 56, 56]","[128, 224, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00036215782165527344
"[2, 256, 25, 35]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00029754638671875
"[1, 2048, 26, 24]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005705833435058594
"[1, 256, 52, 50]","[256, 256, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006711483001708984
"[2, 2048, 38, 25]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.003126382827758789
"[1, 256, 168, 96]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003409385681152344
"[1, 512, 26, 24]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012676715850830078
"[1, 258, 50, 68]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003404855728149414
"[4, 128, 112, 112]","[128, 128, 3, 3]",[128],"[1, 1]","[1, 1]","[1, 1]",[1],0.0011320114135742188
"[2, 256, 11, 7]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00030303001403808594
"[1, 512, 88, 76]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005786418914794922
"[4, 192, 28, 28]","[32, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.000255584716796875
"[1, 512, 22, 23]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012520313262939453
"[2, 64, 304, 200]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004029273986816406
"[2, 256, 50, 78]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00030422210693359375
"[2, 256, 21, 13]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00029754638671875
"[1, 256, 68, 50]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033714771270751953
"[1, 1024, 50, 76]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017247200012207031
"[1, 192, 28, 52]","[32, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002486705780029297
"[4, 608, 7, 7]","[128, 608, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006642341613769531
"[2, 256, 50, 68]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013530254364013672
"[1, 144, 56, 104]","[144, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[144],0.00020956993103027344
"[4, 64, 160, 160]","[128, 64, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0006172657012939453
"[2, 256, 100, 168]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002989768981933594
"[2, 256, 272, 200]","[128, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0003783702850341797
"[2, 256, 100, 168]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003407001495361328
"[4, 512, 7, 7]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00057220458984375
